"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"New Zealand","NZL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05851932484788","1.06312045562197","1.31503967036339","0.689421619133829","0.573540061616439","1.2675228788042","0.812137499418549","0.88041221826809","1.05508652626982","1.13549291974745","1.01262599031557","0.667270769136325","0.924168864134855","0.522415772428724","0.603040184013405","","","",
"OECD members","OED","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.366506255828682","","","",
"Other small states","OSS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.34925804172762","","",
"Panama","PAN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92700366933309","1.74967079209193","2.51121312551203","2.25774809039046","1.66286568417993","2.15094518153449","1.12723652626046","1.22313970643482","1.77288132103678","2.24641738547343","1.70982221158333","1.40853539947418","1.81511332597362","2.61448161365805","1.96329577435604","2.48151568780274","2.19365227122035","",
"Peru","PER","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87166926458125","2.10302321111243","2.03121916504993","2.22887347011668","2.59335784096542","3.25756252574158","",
"Philippines","PHL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.14692929212002","2.65858744430208","3.44477711027132","2.68924897707493","2.20654588719175","2.26439897841082","","","","","",
"Palau","PLW","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63878594319963","","","","","","","","","","",
"Poland","POL","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15306415218647","1.10200571053904","1.03054712190663","1.0356080598565","0.777159075667265","0.728805147220409","0.708238899669618","0.584601900139356","0.63140863030866","0.722039547071155","0.678221429429072","0.708067876205664","0.515600167077907","0.419607971946118","0.377386355660998","","0.352641366753266","",
"Pre-demographic dividend","PRE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.59668556818497","2.79115350063173","2.97298801847139","2.69882625618204","3.22610213513023","2.93452675963281","2.11675544201269","2.76011277068866","2.94322095510673","2.81148958906313","3.18936800336652","4.46375746983764","3.68862272434205","2.93925298530554","2.36586521131421","1.77763681765562","2.99114092838549","",
"Korea, Dem. People’s Rep.","PRK","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.669550348187152","0.466279050187465","0.690663613548605","0.61510217947693","0.722679696313933","0.602352527773167","0.771525857639343","0.93872659012714","0.651847660727307","0.682974723094991","0.750118148420352","0.705345776331621","0.746154156716732","0.940722615405078","0.874226816690546","","","",
"Paraguay","PRY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.56314192886957","1.97891947642486","2.28474854189997","2.38602482381004","1.99992193853079","2.32354357583171","1.63307658438264","2.13819296044901","1.7431208652485","","",
"West Bank and Gaza","PSE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.478969736097654","0.151998492006072","0.188971884290626","","","","","",
"Pacific island small states","PSS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.462656667113901","","","0.385113069197116","1.426258851719","0.328135664409093","0.903035100974375","0.275811091467232","0.505818173541157","0","0","0.197826284782807","0.183940859334907","0.345327716002486","","","",
"Romania","ROU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.42257642358696","1.41979716593324","1.57217445286785","1.39603975608721","1.49679737497218","1.22458318849002","1.27223167781764","1.25816811232857","1.45896401269292","1.24832662915901","1.26312556947814","1.1350373216405","1.21579740690108","1.09521786703435","0.957219051214798","0.990994095396095","","",
"Russian Federation","RUS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2717870951136","13.852748554158","13.8465655813971","13.3577941484462","12.5310155958569","11.5246202628507","9.40756869477723","8.08221981167306","7.4625433015314","6.96335331319531","","","","","","","","",
"Rwanda","RWA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09468541124862","","",
"South Asia","SAS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14531580889075","","",
"Sudan","SDN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.37925276231098","","","","","","","","","",
"Senegal","SEN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.67006266324694","","",
"Singapore","SGP","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.214946706113686","0.209172201014485","0.448351716433028","0.278460115560948","0.116710173625835","0.228782693046836","0.224689647424495","0.220995289117087","0.253784194247872","0.107090841591227","0.246320936506423","",
"Solomon Islands","SLB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76887784119537","","","","","","","","","",
"Sierra Leone","SLE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.75045002832615","","",
"El Salvador","SLV","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6296590242284","14.1133829436774","10.6602387517237","9.8803418909977","18.3438423098864","17.3131473946486","19.2343032159265","9.80494851488525","6.5691824213522","8.84801547138705","17.2011611673439","15.6907108441717","",
"San Marino","SMR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.16431925253901","","",
"Serbia","SRB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23813657879273","1.57974882089351","1.17570294742493","1.41554236611024","1.08033122048306","0.955404073290957","1.08752369362282","1.1777773542538","0.817088327248175","0.820393426144298","0.910366801957289","0.848702464501387","0.830228533512721","1.03089029879588","0.836652605765549","0.685009300658537","0.909006834029641","",
"Sub-Saharan Africa (excluding high income)","SSA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.15390609785464","","","","","",
"Sub-Saharan Africa","SSF","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.53873124294541","","","","","","",
"Suriname","SUR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76540133545913","3.90730314029953","","","","","","","","","",
"Slovak Republic","SVK","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22410698695066","1.18748990183777","1.76256583543103","1.69016353590842","1.29437597235501","1.15046458995824","0.539281052072619","1.00670175741364","0.862882567075637","1.15031612124907","1.11392186736425","1.11316987690496","0.645771417009045","0.824294171236721","1.1814685582575","0.500777636129246","0.715078741205081","",
"Slovenia","SVN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.686158804593735","0.978618171569381","0.293028557586461","0.779739255193064","0.486200180283027","0.678998574102994","0.774013278197787","0.675493109970278","0.577478344562079","0.288028111543687","0.610770835908152","1.05217043630638","0.191169910722911","",
"Sweden","SWE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.822453811507979","0.652532804399157","0.805278239642548","0.596450131770677","0.896467090662235","0.672241932435804","0.779351072072821","0.690906784856422","0.59683224372125","0.822546209776349","0.570473961340517","0.526616348825614","0.445749049110055","0.539920698109156","0.515513343031858","0.593829456684953","0.589505023702672","",
"Eswatini","SWZ","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.50752593069702","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13834486896966","","5.76928624313695","3.27011118378024","2.71033314511575","6.34072329536448","2.90478126997038","11.3178585196948","0.982371346192573","14.2376058674756","5.27254093633736","","","",
"Syrian Arab Republic","SYR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00480516503228","","","","","","","",
"Turks and Caicos Islands","TCA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.62349640469198","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.17337782392674","","",
"Thailand","THA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.83021350938938","","2.147382267648","2.90753338613159","1.525683246943","1.86953940052759","1.73405060895122","1.76956983830093","1.55270748864811","1.44234335029028","1.33395945943089","1.29220546322679","1.37028203092803","1.08596976178801","1.15346988931167","","","",
"Tajikistan","TJK","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.15114671479995","0.929969885884241","1.04812377569489","0.654326827211038","0.606816128117353","0.438368824446953","","","","","","",
"Turkmenistan","TKM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.72506587456493","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.58149034720519","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","2.05913845646981","2.04098293738264","0","0","0","0","0","1.94393686093076","5.80001546670791","0","0","1.90952662834883","","","","","",
"South Asia (IDA & IBRD)","TSA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99746622141043","5.96328451594949","5.17183419099584","4.54063871651279","8.584880368939","5.99425151279923","7.88416860893218","4.44771268962082","6.63430110586428","5.8644147314098","6.56271328818187","4.20896800458632","","",
"Tunisia","TUN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.03197289620635","","","","","",
"Turkey","TUR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75279234434089","1.77962552458503","1.76284865848326","1.57684714922035","1.7393664328072","1.5924849461979","2.77744894596502","1.7245734360091","1.68560375941627","1.59862410696663","","","","","",
"Tuvalu","TUV","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.35556086246762","2.31224843660664","2.09670004766069","1.92756507014854","3.32584557731969","2.46210757729568","","",
"Uganda","UGA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41259966073209","","3.51399174879597","4.20701980039814","4.05679935174427","4.18783459991064","4.30778430492017","","","",
"Ukraine","UKR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.01306791346573","5.7395290764741","5.1236909452741","4.96958480358587","4.3877882024118","3.81373526621224","3.63183196906436","","2.97565960966801","2.84859388585918","2.44685783993462","","","","","","","",
"Upper middle income","UMC","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.49441946157666","1.85099062704621","2.53627156551362","2.58448539162707","2.34658351748291","2.33893174711926","2.16094490159171","3.06129911330038","2.88219453682851","2.81665544698914","2.35735597552091","",
"United States","USA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59223348687077","3.08636033759478","2.57960051189393","2.51336269108549","2.39625072674368","2.3809234221696","2.4225922600405","2.41647987237833","2.33700553876811","2.27846406736302","2.11980333270089","2.07280156962549","2.08293179370116","1.98658139862094","1.98257849683019","2.06216529922078","2.26140482383502","",
"Uzbekistan","UZB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.16491111887918","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5603864092377","13.0026934150646","11.4173660992711","16.4715813747594","5.55247084952804","6.37955583498216","5.54405677114134","","","","","","7.35758002424069","",
"Venezuela, RB","VEN","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.26519853100643","3.89133341755099","6.67136695280723","5.34649202455324","4.55390087906263","4.15980463316981","4.9196649945595","4.85407870627043","5.22067954495847","5.32281300290434","5.42823317435873","5.45146770272406","6.27721260196664","","","","","",
"British Virgin Islands","VGB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33532518807021","3.55897216883764","8.91249710343844","5.35982276852712","1.79095923776775","5.38464299816922","7.19243355989499","5.40102619497705","3.60412311684567","3.60834972125498","12.6472501264725","5.42947116950809","3.62713093942691","","","","","",
"Vietnam","VNM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.44913241596494","","","","","","",
"Vanuatu","VUT","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06606278165964","","",
"World","WLD","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39244587802059","","","","",
"Kosovo","XKX","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96653115086219","","","","",
"South Africa","ZAF","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8496589380807","10.5483707562623","9.91948596050681","10.0058492304727","10.4443522896141","9.02240299645058","","","","","","",
"Zambia","ZMB","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06837643019445","","",
"Zimbabwe","ZWE","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.04139375264397","","","","","",
